marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
US,23911302,R1ALY6RV0B9LHN,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,CHEAP MODEL,"I was very, very disappointed with this purchase! I love Amazon and I love my KINDLE ! This was my fourth kindle purchase and I purchased this on July 15....prime day. The deal looked great. I already own the HD 7 , previous generation so I wanted to get one for my husband. There were delays in shipping but there was compensation($20credit). When it arrived I noticed that it is much lighter than my previous one but not in a good way. It seemed like a much cheaper version of my old one! I also was not able to download some of the same apps that were installed on my other kindle. I emailed customer service and was told that this model kindle fire could not download those apps. I have already returned this latest kindle purchase! Very, disappointing!",10-08-2015,0
US,32531331,R263L0Y425YZT1,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,LOVE IT SO FAR!,10-08-2015,1
US,24743307,R2CZIB8XBWBTSR,B00LCHSHMS,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Kindle fire hd,"We've now had this Kindle for 4 months and my daughter still loves it as much as she did the day we bought it to replace her old one. It's slim and lightweight.  The front and rear facing cameras are a definite improvement over her old fire.  Although she rarely reads on it, she uses it daily, pretty much like she would a phone if she had one. She uses various apps, watches movies and shows,  and skypes with friends. I'm glad we chose to stick with the Kindle instead of switching to another brand.",10-08-2015,1
US,45800311,R1OTGEDY4CLXN1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,Poor product,It shuts down constantly. I am not happy with this and will never buy another one. I will not recommend the Kindle to anyone.,10-08-2015,0
US,19181188,R2ZEI2C9VHVBVF,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,N,Good for movies.,"Works well for downloading some prime movies locally.  This is the only reason I would recommend it.  Otherwise, not as nice of an interface as the iPad.",10-08-2015,0
US,11608556,R2D63YH4XB423M,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,GET FIRE 7 YOU WILL LOVE IT,I love it even more than I thought I would.  I am still learning some of the apps but it isn't difficult. I also loved the price since I got it on your Amazon Prime day.,10-08-2015,1
US,21809187,R3UINW4UF1BPPJ,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Great tablet for kids!,We got this for our 10 yr old son as a promise for his straight A grades. He loves it! He plays games and reads books. His two favorite things :),10-08-2015,1
US,31091987,R1X091BJWWYRFJ,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Ordered on flash sale for my mom. My mom ...,Ordered on flash sale for my mom. My mom loves it. She had a laptop now uses this. And she is elderly. Has no trouble operating the kindel.,10-08-2015,1
US,32585891,R115A002SJE1X9,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Great product for the money,"Got this at a great price, works better than my iPad mini that has constant connectivity problems.",10-08-2015,1
US,35830395,RU67KM8X8QOVT,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great purchase,Bought for wife.  She is an avid reader and loves it.,10-08-2015,1
US,28137635,RREM08R02WB9G,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it!!,10-08-2015,1
US,20218105,R3AIWQ8ZW925D4,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,It just plain works.,10-08-2015,1
US,29493180,R3KJ5VPVKQYDG3,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,"Nice size, nice images","Arrived way earlier than expected, clear image, tons of space and very quick to respond. I have to learn all the features, because there are upgrades over the older Kindle that I own. Nice size, nice images, slick looking device, nothing to complain about.",10-08-2015,1
US,24310832,RI9E1LJD39W5C,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,VERY GOOD OVERALL AT A VERY GOOD PRICE,10-08-2015,1
US,3619189,R3LZ2K0GTQA87M,B00KC6XV58,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,had problems adjusting font and screen color  still working on that problem,10-08-2015,1
US,12718448,R105XO7NJ682HJ,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,It is so perfect for her now and hoping it will grow with ...,My eight year old daughter loves this item.  It is so perfect for her now and hoping it will grow with her at least through the end of middle school.,10-08-2015,1
US,14590674,R2CAMEI7QF5554,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,"Specks of dust seem to embed on screen, even with normal use. I found a dead pixel as well.","I've used both this and fire HD 6. They have very good performance. Screen is brighter and more color-accurate. But seeing a repeat incident of embedded specks on the surface of the screen for both Fire tablets makes me wonder if I should have gotten a screen protector, or it may be a property of the screen. I've have not conducted any stress tests, but this seems to be the case, because I still have older models that do not exhibit this condition. I also found a dead pixel.",10-08-2015,0
US,5308201,R3APQ6X8F87QQV,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Nice buy,Works great 5 yr old loves it,10-08-2015,1
US,45032846,R2BHH47DY2FEXW,B00LCHSHMS,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Otherwise it's great,Does not connect to all wifis. Otherwise it's great,10-08-2015,1
US,28148360,R1PH6IZ3XZ78C1,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,I love it.... but waited about 4weeks to get it.  Thought that a bit too long.,10-08-2015,1
US,10263614,R12KMFEZ721B8R,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,Y,It works great. It's easy to download purchases,It works great.  It's easy to download purchases.  My only issue is the charger no matter what I do it usually takes me like a minute to plug the charger into the Kindle. I even had my husband and kids try and they experience the same thing.,10-08-2015,1
US,12987283,R340Z791093XNJ,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,N,"I suppose for the price, you get what you ...","I suppose for the price, you get what you pay for.  The internet is slow and they always have a bunch of ads on everything.  Even the keyboard and search features are not user friendly.  I think i would give this to a kid instead of an iPad for the price, but for me, I will just have to get a new ipad:(  Bummed at the lack of Amazon quality",10-08-2015,0
US,16099768,R2BWHXB589LM40,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,N,You Get What You Pay For,"I really wanted to love the Fire HD 7 but you get what you pay for. I've been using the device for over a month now and am left feeling disappointed. In a word, it's clunky - From the feel and aesthetics to the operating system.<br /><br />What I liked: price point, easy access to Amazon Prime benefits<br /><br />What I disliked: no virus protection, slow and sometimes unresponsive<br /><br />Within the first month I had a virus. A VIRUS! To some this may not be shocking but I've never had a virus on my PC or iPad so was pretty disappointed in this. Frankly, I did not know what to do. I tried to &#34;Bing&#34; it using the devices default browser but had no luck. I emailed Amazon customer support directly from my Fire but didn't receive a response. So I tried calling and had someone on the phone right away. Unfortunately, this customer service experience was highly disappointing. I explained my issue and concern with the devices virus protection and was given a response that left me feeling responsible for the virus. He stated that the likely culprit was a web site I visited or an app I downloaded. Ultimately, they concluded that the only solution was reset to factory defaults. Meaning the device is wiped and I'm left to set it up again. No apology or suggestions on how to prevent this were offered. Or maybe it was just lost in translation because it was an offshore call center.<br /><br />The user interface is frustrating. Constantly slowing down and freezing.<br /><br />In the end, I won't complain because you get what you pay for. I also would not recommend this to my friends or family.",10-08-2015,0
US,16963453,R1HBDGM0KHILBS,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,I have been very pleased with the Kindle Fire,I have been using a Fire 6 and wanted a little larger screen. I have been very pleased with the Kindle Fire.,10-08-2015,1
US,49130519,R394E9FZ36BWDD,B00KC89C2C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Wonderful!!!!! NN,10-08-2015,1
US,33689544,R173GKTVN9ZC1K,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"Very nice, easy to use. Good graphics and audio.",10-08-2015,1
US,13232085,R32TU7CU8BHA56,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,item was delivered on time in adequate packaging. Have ...,item was delivered on time in adequate packaging.  Have only been using for about a week but no complaints so far.,10-08-2015,1
US,2269546,R54UJYKSRL1XS,B00IKPX4GY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love it so far,10-08-2015,1
US,32566377,R1QCGA98FOCZQB,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,Nice tablet for the price,10-08-2015,1
US,50646435,R3AYGI858S5NJF,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I like the actual Amazon Fire,"I like the actual Amazon Fire.  What I didn't like was not getting it until 3 weeks after I ordered.  Also, having to on-line chat and then talk to Customer Service to even get started.  I could not connect to Wi-fi.  After several conversations, it was determined the problem was the Kindle had the wrong time and date.  Once this was changed, I was able to connect.  It was frustrating.  The Kindle seems very user friendly.  I like the touch screen much better than the keyboard on the old one I had.",10-08-2015,1
US,16208213,RNJHWIIA93YMW,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Four Stars,Excellent,10-08-2015,1
US,13426677,R1CDJFMQ1AZJPL,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Five Stars,I like Fire!,10-08-2015,1
US,37894444,R39Q8XENZZ56UH,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,... far it has met my expectations and I am pleased with it,It's only been a few days but so far it has met my expectations and I am pleased with it.,10-08-2015,1
US,17575424,R1F0WFYH0VBJEE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,I feel bad for anyone who paid for theirs,I have never been so inundated with ads from every direction! I would be angry if I hadn't won this for free at work. I feel bad for anyone who paid for theirs.,09-08-2015,0
US,42783534,RSXV00TVY8FEH,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,"Good buy, worth the cost for extra memory.","A great device for games, light web surfing, emailing etc.  A little heavy as an e-reader though.  With a device protector installed it is a little difficult to swipe to close a book and go back to home screen.  Screen is bright and easy to see.  The 16 GB memory keeps it zipping along fairly quickly.",09-08-2015,1
US,11272097,RS89XYQ4Q2YDT,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,I like the size and it is light weight,"It is all and more than I expected.  I can do a lot, even able to print something.  I like the size and it is light weight.",09-08-2015,1
US,21697503,REUXI3N1OZ2EO,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,I would like the lock screen to have images like the kindle ...,I would like the lock screen to have images like the kindle fire. There are things I like about both of the kindles.,09-08-2015,1
US,47686351,R1CRJCZ8QYX8L2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,I miss my Kindle Touch,"When my tried and true Kindle Touch stopped working (no one in tech dept could tell me why), Amazon sent me this new Fire at a SLIGHT discount because they couldn't fix my Touch.  My Touch had the flat, non-backlit display which was great and practically made the kindle disappear as I read and became engrossed in my novel.  Worked great in any light and especially well on the beach or by the pool.  Just needed a small book light to read the Touch in bed at night.  The Fire solved the reading in the dark problem as the backlit screen brightness could easily be adjusted.  For all other reading environments, however, the Fire just wasn't as good as the Touch and glare is a big problem (unless you buy an add-on screen cover which I haven't yet tried because it's annoying that you have to pay for all these add-ons (including the Fire cover)).  Furthermore, I just don't need another device to access the internet on top of my smart phone, laptop, desktop, and iPad! If you just want an e-reader for all your books, I would rather recommend the Kindle Touch!",09-08-2015,0
US,50253936,R3MGLHK7PGCU28,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,NO COMPLAINTS!,"I can't find a downside to this product, love it and use it daily.",09-08-2015,1
US,22333940,RGQCJM27R69EF,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,My go to tablet. I'm never without it.,"Love my Kindle Fire! Only small tablet I've owned but, I've heard the headaches my daughter's Galaxy 5 has caused her. I've rarely have an issue and the minor ones I've had are generally easy to resolve.",09-08-2015,1
US,7295840,RJ6GVMAWSZYWE,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,What a let down! Don't buy one!,"I ordered this on prime day for $79. It was such a good deal and I have been very happy with my Fire phone so I was excited. I used it one time and it worked pretty good although it was a little difficult to tell if apps were closing. The device was fully charged and when I used it a second time and after less than three hours usage I logged onto the internet and the device froze up and stayed that way for at least 12 hours. No matter how many times I tried, I could not turn it off or get any kind of reaction. Eventually the screen went blank and will not turn back on.<br /><br />I am returning it and now I have serious doubts about the reliability of my Fire phone. I would hate to have it freeze up when I really need it.  The HD 7 comes in a pretty black and orange box just like my phone did, but unlike my phone it was shipped in a flimsy tight plastic bag with no bubble protection similar to the way a bank ships a box of checks. What a let down! Don't buy one!",09-08-2015,0
US,14287524,R1N5NSHLT2TM5M,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,N,Not a full andriod device,"Part of the problem was I didn't do my homework.  I just got a Windows phone which I really like but I miss all the apps I had with my android or iPhone.  I was looking at the Kindle White when I save the Fire on sale, thinking this would solve my apps problem and give the apps I can not get on my Windows phone.  BUT I found that you can only download apps from the Amazon store and not from Google store. Of the 7 apps I can not install on my Windows phone I was only able to install Amazon Music.  As a Kindle device I'm happy but as a Android device I'm not.",09-08-2015,0
US,23790624,R34BWBTWFWVJ8Q,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Kindle replaces my tablet.,"Love my Kindle!  It has everything I need and works just like I need it to. My husband's tablet died, so I gave him mine and ordered me a Kindle. Very happy with my purchase!",09-08-2015,1
US,11676493,R61VS7B6H13GX,B00KC88MSC,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,Still not much help for dry eye ....,09-08-2015,1
US,13124943,R2R6VUWM73CL6L,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Like My Kindle Fire HD 7,"It's a lot lighter than my first Kindle, and definitely has more capabilities, I love the color ( Cobalt blue  ) the hd pictures, skype and more....",09-08-2015,1
US,158676,R3U3WCH45ISP3O,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I like this tablet. Its awesome !!!,09-08-2015,1
US,2981490,RIHGYC1F6OWQ4,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it cannot put it down. Best purchase I ever made,09-08-2015,1
US,665575,R10VBDRN5WYHA2,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Love it! Made my grandsons very happy,Love it ! Made my grandsons very happy,09-08-2015,1
US,22084482,R2YU3D0NCE077C,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Perfect for college or school,09-08-2015,1
US,17524935,R3R1317ZRNCGSY,B00LCHWEPE,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Well worth the price. I purchased the Fire HD ...,Well worth the price.  I purchased the Fire HD 7 to acclimate myself to more &#34;tech devices&#34;.  It is a more affordable option than purchasing similar competing brands by hundreds of dollars.  My only concern with the Fire HD 7 is that all of my Kindle purchases were linked to the Fire but the one book purchase I made on the Fire did not link to my Kindle (?).,09-08-2015,1
US,9939504,RFNAMHCEHU9G4,B00LCHSHMS,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Awesome,09-08-2015,1
US,44495070,R1UOKJ22OKOS3X,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Good for the price,For the price it's not bad but the SoC is pretty slow. It ran Tales from the Borderlands but was choppy at times making the quick time events difficult sometimes.,09-08-2015,1
US,1867156,R1X0I664T8GB04,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Received said item in excellent condition.,Thank you very much. Received said item in excellent condition.,09-08-2015,1
